onsets	trial_number	trial_id	isi_1	isi_2	isi_3	isi_4	isi_5
3008	1	interval04	612	1513	612	2159	539
12027	2	interval05	663	1887	663	2091	530
21445	-	baseline	-	-	-	-	-
27445	3	interval03	561	1717	561	1649	628
36145	4	beat05	663	1989	663	1989	650
45683	5	beat05	663	1989	663	1989	583
55154	-	baseline	-	-	-	-	-
61154	6	beat04	612	1836	612	1836	685
70319	7	beat04	612	1836	612	1836	490
79289	-	baseline	-	-	-	-	-
85289	8	interval04	612	1513	612	2159	685
94454	9	beat05	663	1989	663	1989	530
103872	-	baseline	-	-	-	-	-
109872	10	interval03	561	1717	561	1649	572
118516	11	beat02	510	1530	510	1530	612
126792	12	beat02	510	1530	510	1530	408
134864	13	interval01	459	1445	459	1309	450
142570	14	interval05	663	1887	663	2091	650
152108	15	interval02	510	1853	510	1207	408
160180	16	interval01	459	1445	459	1309	468
167904	17	beat01	459	1377	459	1377	450
175610	18	interval03	561	1717	561	1649	673
184355	-	baseline	-	-	-	-	-
190355	19	beat01	459	1377	459	1377	514
198125	20	beat03	561	1683	561	1683	628
206825	21	beat04	612	1836	612	1836	539
215844	22	beat01	459	1377	459	1377	468
223568	23	interval05	663	1887	663	2091	583
233039	24	interval01	459	1445	459	1309	514
240809	25	interval02	510	1853	510	1207	612
249085	26	beat02	510	1530	510	1530	449
257198	27	interval04	612	1513	612	2159	490
266168	28	beat03	561	1683	561	1683	673
274913	29	beat03	561	1683	561	1683	572
283557	30	interval02	510	1853	510	1207	449
